cat,value,label,drainage_area_sqkm,slope_number,slope_minimum,slope_maximum,slope_range,slope_average,slope_stddev,slope_variance,slope_coeff_var,slope_sum,slope_first_quartile,slope_median,slope_third_quartile,relief_100m_number,relief_100m_minimum,relief_100m_maximum,relief_100m_range,relief_100m_average,relief_100m_stddev,relief_100m_variance,relief_100m_coeff_var,relief_100m_sum,relief_100m_first_quartile,relief_100m_median,relief_100m_third_quartile,relief_1km_number,relief_1km_minimum,relief_1km_maximum,relief_1km_range,relief_1km_average,relief_1km_stddev,relief_1km_variance,relief_1km_coeff_var,relief_1km_sum,relief_1km_first_quartile,relief_1km_median,relief_1km_third_quartile,relief_2point5km_number,relief_2point5km_minimum,relief_2point5km_maximum,relief_2point5km_range,relief_2point5km_average,relief_2point5km_stddev,relief_2point5km_variance,relief_2point5km_coeff_var,relief_2point5km_sum,relief_2point5km_first_quartile,relief_2point5km_median,relief_2point5km_third_quartile,relief_5km_number,relief_5km_minimum,relief_5km_maximum,relief_5km_range,relief_5km_average,relief_5km_stddev,relief_5km_variance,relief_5km_coeff_var,relief_5km_sum,relief_5km_first_quartile,relief_5km_median,relief_5km_third_quartile,ksn_points_count,ksn_min,ksn_max,ksn_range,ksn_mean,ksn_stddev,ksn_variance,ksn_median,prop_kjf_average,_number,elev_number,elev_minimum,elev_maximum,elev_range,elev_average,elev_stddev,elev_variance,elev_coeff_var,elev_sum,elev_first_quartile,elev_median,elev_third_quartile
337,147,,21.3163,213163,0.0372347272932529,298.612060546875,298.574825819582,46.4923476452396,22.183902347897,492.125523381031,47.7151692084288,9910448.30110221,29.4986,44.5701,61.4261,213163,13.2062377929688,201.380981445312,188.174743652344,82.3666336647193,26.1530260668043,683.980772450947,31.7519666680352,17557518.7318726,62.1987,81.6807,101.46,213163,226.401062011719,740.322875976562,513.921813964844,439.940623958443,103.626667074218,10738.4861289108,23.5546938452328,93779063.2248535,360.219,415.619,508.883,213163,406.248443603516,941.611572265625,535.363128662109,700.90051289918,141.205235630386,19938.9185694327,20.1462594236533,149406056.031128,575.401,748.037,798.565,213163,756.436401367188,1006.70697021484,250.270568847656,914.407313399221,60.3442086705441,3641.42352007417,6.59927012681256,194917806.146118,872.463,930.644,973.276,107,61.818198,695.170063,633.351865,235.702150018692,161.261483596319,26005.2660916858,165.766599,0.449871694431022,,213163,384.794647216797,1219.88696289062,835.092315673828,711.86310729352,154.551766823663,23886.2486283159,21.7108830672886,151742875.540009,598.391,690.386,794.196
342,130,,10.3279,103279,0.0688480883836746,118.801208496094,118.73236040771,37.0526173644288,15.3044768958908,234.227013056855,41.3047120136333,3826757.26878084,26.3774,35.2421,45.7056,103279,17.5205078125,130.827819824219,113.307312011719,68.5396141265218,17.2780610251971,298.531392790436,25.2088682514355,7078702.80737305,55.8804,68.0996,80.2178,103279,223.176391601562,659.186767578125,436.010375976562,483.341196071206,98.7343012779013,9748.46224883538,20.4274541629089,49918995.3890381,423.245,498.867,550.521,103279,535.763671875,1101.4453125,565.681640625,923.409707396141,139.132785483867,19357.9319964997,15.0672864243758,95368831.170166,832.5,947.61,1046.12,103279,1168.90466308594,1286.39331054688,117.488647460938,1251.20294013638,28.9291066357105,836.893210740309,2.31210347320293,129222988.454346,1234.34,1260.27,1275.15,64,244.475308,1253.345251,1008.869943,698.692359765625,288.332291425376,83135.5102786081,589.409057,0.430213305705903,,103279,592.177856445312,1697.6025390625,1105.42468261719,1256.64060195321,253.749886261967,64389.0047779611,20.1927174617436,129784584.729126,1066.06,1282.46,1460.95
353,155,,23.5674,235674,0.141747012734413,189.528793334961,189.387046322227,39.2301266268119,18.0609607119247,326.198301837689,46.0384971064073,9245520.86264727,26.3869,37.0363,49.609,235674,7.0108642578125,164.910583496094,157.899719238281,72.1472109185177,21.8582686466614,477.783908229622,30.2967618129382,17003221.7860107,56.2662,69.8621,85.9642,235674,223.176391601562,731.384887695312,508.20849609375,492.309372376338,90.7138684180636,8229.00592336976,18.4261916404709,116024519.025421,439.646,485.115,545.004,235674,532.363403320312,1115.55676269531,583.193359375,886.781578438516,120.696671548778,14567.6865229536,13.610642629869,208991361.716919,815.633,906.225,972.503,235674,1084.40270996094,1406.22229003906,321.819580078125,1305.5417368449,73.8745481371381,5457.44886246633,5.65853592054978,307682243.289185,1276.08,1327.5,1358.62,167,179.559658,1080.022473,900.462815,617.985999329342,192.389663021446,37013.7824375055,559.593587,0.642938975024822,,235674,518.828674316406,1785.89367675781,1267.06500244141,1239.44704157977,265.094340645151,70275.0094420875,21.3881135499963,292105442.077271,1047.86,1247.96,1450.78
349,132,,13.2953,132953,0.172480210661888,177.468154907227,177.295674696565,38.6334853796135,16.6922058575225,278.629736389909,43.206575056598,5136437.78167576,27.3876,36.1098,46.7796,132953,3.350830078125,188.123657226562,184.772827148438,74.5472374795907,23.6332686201717,558.531385673193,31.7024069827429,9911278.86462402,59.4762,72.7488,86.5305,132953,254.80419921875,800.922973632812,546.118774414062,607.538970172121,107.237844140696,11499.9552159443,17.6511877271535,80774128.7012939,556.928,624.854,679.101,132953,748.162475585938,1535.65356445312,787.491088867188,1199.96214899779,186.870379183275,34920.5386161011,15.573022810707,159538567.595703,1051.84,1228.66,1350,132953,1371.44897460938,1658.41735839844,286.968383789062,1594.73939429312,55.4110332961301,3070.38261094484,3.47461368888372,212025386.689453,1578.96,1606.62,1634.99,76,249.542949,1283.791679,1034.24873,889.03261175,248.257842401908,61631.9563140507,876.2198545,0.0472873872721939,,132953,707.164794921875,2267.5419921875,1560.37719726562,1548.23704571514,378.656477026739,143380.727594301,24.4572675789343,205842759.938965,1238.88,1566.72,1886.03
350,133,,49.5659,495659,0.00320797669701278,178.135803222656,178.132595245959,37.262801453561,20.0398205587,401.594408024896,53.7796938957334,18469642.9056706,23.2185,33.7739,47.9037,495659,4.7626953125,185.41943359375,180.65673828125,69.3859196095925,30.3131132762798,918.884836500571,43.6877012610626,34391755.527771,48.736,63.7509,85.063,495659,174.510498046875,908.209594726562,733.699096679688,435.117854403459,169.600610240851,28764.3669940689,38.9780857127481,215670080.595764,305.825,374.066,566.438,495659,431.48291015625,1453.78759765625,1022.3046875,866.086996310759,228.594898453056,52255.6275987629,26.3939880666485,429283814.504395,691.363,866.006,1016.78,495659,1013.46081542969,1696.12731933594,682.66650390625,1389.09787598538,158.171068195207,25018.086814013,11.3866035597388,688518864.113037,1265.19,1428.19,1522.96,286,63.998361,1881.333555,1817.335194,532.349892342657,471.106066678792,221940.926061563,302.3392145,0,,495659,986.457397460938,2268.83129882812,1282.37390136719,1729.64055621913,178.939924973845,32019.4967496452,10.3454977585051,857311908.455017,1642.58,1745.9,1848.78
351,208,,16.8749,168749,0.00519695645198226,187.14875793457,187.143560978118,48.9974071904482,20.0730742111768,402.928308287413,40.9676253544494,8268263.46598094,35.1093,48.1594,61.7639,168749,5.16845703125,167.771789550781,162.603332519531,89.1830635450351,24.8977170236663,619.896312990565,27.9175395349518,15049552.7901611,71.8365,89.6435,106.965,168749,247.468902587891,705.967529296875,458.498626708984,471.272400336012,77.3284819201639,5979.69411607712,16.4084469756832,79526746.2843018,411.826,466.094,528.314,168749,466.698577880859,811.647705078125,344.949127197266,730.573011212462,45.7269309365488,2090.95221287591,6.25905012021457,123283465.069092,717.208,742.704,760.65,168749,797.776123046875,948.73583984375,150.959716796875,895.56177305378,39.1614612976173,1533.62005096478,4.37283752789944,151125153.641052,890.323,907.352,925.088,101,159.258666,866.626998,707.368332,365.967291128713,132.502587089549,17556.9355854236,313.832576,0,,168749,409.098876953125,1285.14440917969,876.045532226562,849.605956238421,196.37626814601,38563.6386909535,23.1138054887767,143370155.509277,697.632,855.564,1001.22
347,207,,12.5777,125777,0.0176760088652372,163.833389282227,163.815713273361,38.9132343542257,19.8153898983302,392.649676822846,50.9219812415268,4894389.87737145,25.3513,37.6379,51.5045,125777,1.64425659179688,154.737121582031,153.092864990234,68.8300092227301,24.8045621395058,615.266302932606,36.0374238208216,8657232.07000732,54.3541,68.6349,84.2025,125777,80.8980712890625,642.707336425781,561.809265136719,364.514311402141,123.561588148137,15267.4660656899,33.8975958647125,45847516.5452271,279.087,325.258,471.252,125777,309.452270507812,792.380493164062,482.92822265625,639.911039803486,162.922980664977,26543.8976287606,25.4602547121254,80486090.853363,471.655,742.245,760.855,125777,660.23974609375,925.140380859375,264.900634765625,860.527647276851,36.5021162464367,1332.40449046838,4.24182957537134,108234585.891541,842.309,865.906,878.972,102,26.857537,351.373604,324.516067,165.817253813725,85.2504388116103,7267.63731757211,149.0917365,0.767660224047322,,125777,445.433929443359,1212.29309082031,766.859161376953,688.566761914677,153.441509529374,23544.296846653,22.2841876803208,86605861.6133423,581.543,665.423,756.72
352,148,,48.0003,480003,0.0011264665517956,225.439651489258,225.438525022706,41.853454200062,19.9068531476577,396.282802242408,47.563226328947,20089783.5763924,27.603,39.4999,53.4834,480003,12.3041381835938,165.791137695312,153.486999511719,73.5647696672365,22.3123990371145,497.843150791427,30.3302778463694,35311310.1345825,57.353,71.398,87.564,480003,191.970336914062,694.943115234375,502.972778320312,414.465405723556,100.852378253556,10171.2021993983,24.3331233103742,198944638.143524,338.256,401.351,491.176,480003,455.670654296875,970.900024414062,515.229370117188,668.495732645448,133.871399618846,17921.5516359089,20.0257672684125,320879957.157013,543.686,653.171,766.912,480003,594.572021484375,981.186889648438,386.614868164062,879.418275146604,96.0819683814754,9231.74464805884,10.9256278948101,422123410.325195,805.947,895.936,970.9,274,40.618071,940.021739,899.403668,360.170964394161,217.113905783208,47138.4480844398,324.068618,0.709935146238669,,480003,257.005615234375,1223.10205078125,966.096435546875,773.223773804419,159.465804294278,25429.3427392209,20.6234999099515,371149731.097443,683.496,790.484,881.503
348,209,,10.1731,101731,0.147420153021812,138.809387207031,138.661967054009,38.9708627537717,19.8572241588735,394.30935129575,50.95402758809,3964544.83880395,24.1903,36.3435,51.4874,101731,8.50146484375,167.446655273438,158.945190429688,69.9780932770299,25.7663874943936,663.906724511241,36.8206481311078,7118941.40716553,50.8225,66.028,88.8328,101731,177.940948486328,388.305389404297,210.364440917969,284.152592434469,46.17433306655,2132.06903414069,16.2498369875681,28907127.3809509,255.236,277.781,318.832,101731,326.896759033203,534.063903808594,207.167144775391,413.471855073804,52.3772405404334,2743.37532663042,12.6676676774249,42062905.2885132,356.393,416.718,457.284,101731,539.788208007812,816.224365234375,276.436157226562,725.613523252946,56.3398635338779,3174.18022301599,7.76444508383812,73817389.3340454,698.537,725.401,769.665,58,55.370731,143.306322,87.935591,90.7168683965517,23.3681024758926,546.068213323817,88.15906,0,,101731,416.449310302734,818.302917480469,401.853607177734,581.179528115993,77.2665814340802,5970.12460650935,13.2947871864233,59123974.5747681,520.356,574.526,638.448
354,211,,11.3068,113068,0.0249354019761086,122.187683105469,122.162747703493,36.2639449320413,16.4286813236671,269.901570034607,45.3030726647485,4100291.72557605,24.9199,35.316,46.5068,113068,5.1612548828125,133.779052734375,128.617797851562,65.0014267132415,18.6043049100635,346.120161186614,28.6213793308534,7349581.31561279,52.6672,64.9707,77.2358,113068,196.284271240234,490.2705078125,293.986236572266,313.644874625385,56.8694267292122,3234.13169650923,18.1317889530752,35463198.6841431,275.094,295.404,347.212,113068,312.805114746094,696.696044921875,383.890930175781,518.600953536827,113.844770505566,12960.631771465,21.9522871543432,58637172.614502,415.655,548.368,615.239,113068,676.59228515625,906.615417480469,230.023132324219,768.421698269679,55.2160805975496,3048.8155565551,7.18564828685661,86883904.5799561,731.822,755.599,794.77,78,35.746748,231.174893,195.428145,84.6296270641026,37.483724016456,1405.02956614184,77.7291035,0,,113068,440.243591308594,772.557373046875,332.313781738281,597.510251185071,72.2146727821362,5214.958965031,12.0859303482927,67559289.0809937,541.768,596.887,652.522
357,210,,12.4456,124456,0.000290518684778363,118.879447937012,118.879157418327,32.2616599567481,21.6914939415961,470.520909418301,67.2361371692498,4015157.15157705,13.8041,30.5833,47.538,124456,1.04571533203125,151.028686523438,149.982971191406,57.3321928529543,32.1537648866989,1033.86459638911,56.0832636720647,7135335.39370728,31.0583,57.2274,81.769,124456,65.3294067382812,577.139953613281,511.810546875,315.092716869539,148.762524250782,22130.2886214645,47.2123017404987,39215179.1707153,155.928,360.961,424.067,124456,174.528228759766,774.299743652344,599.771514892578,572.49828576916,165.830732107623,27499.8317113503,28.966153476744,71250846.6536865,496.68,616.269,705.335,124456,536.042846679688,836.102172851562,300.059326171875,797.262058505962,56.9164389549065,3239.4810233076,7.13898753210026,99224046.753418,800.026,822.395,825.942,99,29.562151,365.771571,336.20942,169.385886494949,99.0657996086684,9814.03265210484,137.097721,0.307771421225172,,124456,481.328887939453,1285.29821777344,803.969329833984,726.270943379474,207.514966802883,43062.4614472018,28.572665434924,90388776.5292358,543.631,651.648,868.845
360,213,,13.2238,132238,0.142198532819748,131.380279541016,131.238081008196,41.9522744027683,18.759572140855,351.921546907943,44.7164603300199,5547684.86247328,28.7875,41.4557,54.3696,132238,4.73876953125,144.691040039062,139.952270507812,75.0325563375659,23.5838720419475,556.199020490952,31.4315187874519,9922155.18496704,57.8958,75.8345,92.5947,132238,170.305816650391,589.528686523438,419.222869873047,393.198785014438,104.957737696229,11016.1267023104,26.693301631737,51995820.9327393,303.55,414.491,476.983,132238,372.520721435547,799.66650390625,427.145782470703,654.683561350892,109.846694722508,12066.2963414598,16.7785936912556,86574044.7859192,583.533,679.919,740.494,132238,798.883178710938,1201.70275878906,402.819580078125,948.264134364537,147.281179312565,21691.7457797,15.531661904651,125396552.600098,816.846,855.356,1105.67,80,92.717828,552.676944,459.959116,193.0115783875,83.6903307821218,7004.07146642096,166.3842255,0.000514224353060391,,132238,477.888427734375,1285.73999023438,807.8515625,752.123684630257,167.583561274745,28084.2500095263,22.2813833282127,99459331.808136,614.184,723.896,878.437
358,212,,46.0423,460423,0,189.378662109375,189.378662109375,23.2617977805268,19.7829268295527,391.364193943435,85.044702976971,10710266.7195035,4.6848,19.983,36.4335,460423,0.0003662109375,146.907836914062,146.907470703125,40.8739933498244,28.608341218671,818.437187283908,69.9915493302146,18819326.6401062,13.6935,40.2905,61.2324,460423,26.0262145996094,468.467102050781,442.440887451172,227.569934103851,106.95784166278,11439.9798931604,46.9999879746725,104778431.769897,141.668,211.167,320.453,460423,186.965270996094,685.419616699219,498.454345703125,402.157776941202,108.454683503209,11762.4183737812,26.9681925159104,185162690.132599,314.351,402.744,504.375,460423,443.858551025391,825.070983886719,381.212432861328,629.739485543455,90.3326092482983,8159.98029360575,14.34444104618,289946543.152374,562.58,610.616,657.587,312,0.937696,371.311592,370.373896,94.3767634679488,78.8158338839595,6211.9356708239,61.0654915,0.675739483040595,,460423,485.7158203125,1039.01354980469,553.297729492188,624.285356697853,117.793631847978,13875.339703937,18.8685559550917,287435336.786896,526.159,590.189,691.997
356,156,,40.6809,406809,0.0846811905503273,280.42041015625,280.3357289657,39.7533377296495,18.2922175743595,334.605223787708,46.0142936896504,16172015.568461,27.1259,37.102,49.5851,406809,5.0684814453125,244.961975097656,239.893493652344,74.7203408922124,25.2123371805515,635.661946105822,33.7422673391193,30396907.15802,56.8827,71.3357,89.985,406809,259.430419921875,866.433959960938,607.003540039062,535.992410409622,109.082682545776,11899.0316313824,20.3515349149088,218046536.486328,466.565,526.344,594.547,406809,591.87890625,1216.63732910156,624.758422851562,989.581692453564,142.036171323115,20174.2739641293,14.3531526913105,402570738.725342,887.461,1022.17,1095.6,406809,1053.0146484375,1643.67517089844,590.660522460938,1407.14576928685,126.503614807491,16003.164559362,8.99008600023037,572439563.257812,1332.57,1387.21,1519.21,252,241.992187,1228.349382,986.357195,672.873540511904,231.76128241889,53713.2920284484,609.6259735,0.235400396746385,,406809,517.918640136719,1943.24731445312,1425.32867431641,1292.09274892916,273.389587203619,74741.8663913653,21.158665848887,525634959.099121,1089.14,1301.08,1516.44
361,134,,24.054,240540,0.232077807188034,116.542831420898,116.31075361371,34.7045661450768,13.798701704352,190.404168725687,39.7604789141256,8347836.34053677,25.0131,33.6331,43.1389,240540,7.9874267578125,127.494873046875,119.507446289062,64.3210694876754,17.1889565459432,295.460227138323,26.723679632281,15471790.0545654,52.4178,63.9156,75.2454,240540,272.020751953125,564.6513671875,292.630615234375,421.047114904398,56.8236931078847,3228.93209841906,13.4958039365231,101278673.019104,381.191,417.639,459.112,240540,549.650756835938,1124.8173828125,575.166625976562,809.143812148831,117.916163139334,13904.221529502,14.5729549393928,194631452.57428,739.558,813.858,888.558,240540,1109.96459960938,1521.22143554688,411.2568359375,1258.35785434818,79.744569213656,6359.19631907158,6.33719326645463,302685398.284912,1200.97,1237.94,1290.16,148,163.486587,1476.972549,1313.485962,509.619475533784,320.305173704704,102595.404302,399.435958,0.591697846512015,,240540,852.012451171875,2049.38647460938,1197.3740234375,1470.3066905838,210.552324383118,44332.2813031336,14.320299685198,353667571.353027,1344.62,1484.09,1611.4
363,137,,34.1087,341087,0.151575163006783,241.449661254883,241.298086091876,42.0867343903823,19.731279349235,389.323384757548,46.8824194488799,14355237.9730123,28.4815,39.4193,52.9009,341087,5.8818359375,200.331665039062,194.449829101562,77.8228414945901,26.380442294497,695.927735653285,33.8980712961128,26544359.5368652,60.1246,74.8195,93.6019,341087,231.259399414062,675.866821289062,444.607421875,455.368021746926,113.472289795458,12875.9605514245,24.91880948516,155320112.433594,356.628,471.166,547.061,341087,505.589965820312,1102.48266601562,596.892700195312,789.053034235098,112.504341281901,12657.2268072744,14.2581469686587,269135732.288147,712.079,800.033,859.45,341087,854.533569335938,1282.06323242188,427.529663085938,1103.5393468375,81.675062563256,6670.81584471178,7.40119170171127,376402925.194763,1057.4,1119.85,1160.91,199,104.925127,845.487191,740.562064,427.409459517588,178.159274354832,31740.7270386403,481.142591,8.79540996871766e-06,,341087,1011.77880859375,2029.09924316406,1017.32043457031,1537.22196717064,198.154211177036,39265.0914071935,12.8904098047566,524326429.116333,1403.22,1577.55,1678.1
